Feature ID,Taxon,Confidence
00605519faab657e5cf5396515d74765,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,0.962347161
0065836d4faa1edab0fdfc58df3c064d,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;,1
0068df9dd0a6461a6cdab1fb6438da99,Eukaryota;Rhizaria;Radiolaria;Polycystinea;Spumellarida;Ethmosphaeridae,1
006914aca9ae5e5923e1b1320a7a7b64,Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X,0.988985577
006d64c27cdef1bf2fd53bb4cfbd9440,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;,0.999960392
006e246bdb122f95ce76c72b3b637a48,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;,0.999868974
006e73dc6d2f360b68ad9e58fafb985c,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.999922182
006f89afcc9a6e151ddac3fbefc1ccea,Eukaryota;Rhizaria;Radiolaria;Acantharea;Chaunacanthida;Chaunacanthida_X,0.707780656
007752581fc05610d824bdc5c45bc6bf,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3_X;Dino-Group-II-Clade-3_X_sp.;,0.999999807
00777143f57abb2f21920c91097ad225,Eukaryota;Alveolata;Dinoflagellata;Dinophyta_X;Dinophyta_XX;Dinophyta_XXX;Dinophyta_XXXX;Dinophyta_XXXX_sp.;,0.945963897
00788aa275c95e934b7488e43474f008,Eukaryota;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Blastocladiomycota_XX;Blastocladiomycota_XX_sp.;,0.975381136
00792c79b169c2a741ee692391f71f8f,Eukaryota;Alveolata;Apicomplexa;Apicomplexa_X;Gregarines;Gregarines_X,0.999999804
00799d862b457ac7457257b546862bd4,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-31;Dino-Group-II-Clade-31_X;Dino-Group-II-Clade-31_X_sp.;,0.999998806
0079f22a0f1d7a5667bd7770d436d003,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.999754239
007c3081a5e5f9930f57afc64921f39f,Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Abedinium;Abedinium_dasypus;,0.814054392
007dc4d84ccbdeb53902cf3e9eb92f2e,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.999954272
007e03967750c28c78dc21c3295589a9,Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Oxalis,0.998571178
00803136fc909fe831d6da6487946e1e,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,0.99920156
00872f8af36d6c36bdf0d4d86b2adf98,Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;,0.944752831
008923d51d2762e56161627c39a6b06b,Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Clausocalanus;Clausocalanus_furcatus;,0.910959259
008989200d5d7452132d573afeb0a690,Eukaryota;Stramenopiles,0.9939154
